"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:1.1.1.122","EC:1.1.1.122",0,0,NA,0,0.0245735874815134,"M607","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.122"
"EC:1.1.5.4","EC:1.1.5.4",3,2,0.363201559032809,0,0.0244991562518458,"M27","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.1.5.4"
"EC:1.1.2.4","EC:1.1.2.4",0,0,NA,0,0.0244815298764688,"M608","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a cytochrome as acceptor.","o__EC:1.1.2.4"
"EC:2.6.1.66","EC:2.6.1.66",4,25,0.0156622894501136,0,0.0244774000747694,"M5","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.66"
"EC:1.8.1.7","EC:1.8.1.7",9,4,0.0034373047942454,0,0.0241540173645754,"M2","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.8.1.7"
"EC:5.3.1.12","EC:5.3.1.12",0,0,NA,0,0.0240760352149821,"M609","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.12"
"EC:2.6.1.2","EC:2.6.1.2",4,0,0.0152277380736381,0,0.0240590478922952,"M5","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.2"
"EC:2.3.1.20","EC:2.3.1.20",0,0,NA,0,0.0238284131614627,"M610","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.20"
"EC:3.2.1.40","EC:3.2.1.40",0,0,NA,0,0.0238187770589825,"M611","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.40"
"EC:3.1.3.71","EC:3.1.3.71",0,0,NA,0,0.0236532117450606,"M612","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.71"
"EC:3.2.1.24","EC:3.2.1.24",0,0,NA,0,0.0235505116642086,"M613","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.24"
"EC:2.4.1.266","EC:2.4.1.266",0,0,NA,0,0.0234847005024529,"M614","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.266"
"EC:2.7.7.65","EC:2.7.7.65",1,0,0.363485945475989,0,0.0234518424253674,"M33","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.65"
"EC:2.7.8.12","EC:2.7.8.12",0,0,NA,0,0.0234211549272624,"M615","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.12"
"EC:5.3.1.14","EC:5.3.1.14",3,43,0.00520385623869629,0,0.0234108130939207,"M4","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.14"
"EC:3.1.1.75","EC:3.1.1.75",11,184,0.00405192423469772,0,0.023253387281137,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.75"
"EC:5.3.1.30","EC:5.3.1.30",6,88,0.00715382534564232,0,0.0231639188884566,"M4","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.30"
"EC:5.3.3.17","EC:5.3.3.17",0,0,NA,0,0.0230414730793094,"M616","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.17"
"EC:3.1.3.73","EC:3.1.3.73",0,0,NA,0,0.023021553253592,"M617","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.73"
"EC:2.4.2.22","EC:2.4.2.22",0,0,NA,0,0.0229250820845657,"M618","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.22"
"EC:5.1.3.4","EC:5.1.3.4",0,0,NA,0,0.0229180249673558,"M619","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.4"
"EC:3.7.1.12","EC:3.7.1.12",1,0,1.09773593263085,1.93385000977253e-18,0.0228321643646139,"M63","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.12"
"EC:4.1.1.97","EC:4.1.1.97",2,84,0.00537159442769324,0,0.0227886435057894,"M4","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.97"
"EC:3.4.14.5","EC:3.4.14.5",0,0,NA,0,0.0226481779824551,"M620","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Dipeptidyl-peptidases and tripeptidyl-peptidases.","o__EC:3.4.14.5"
"EC:5.4.3.3","EC:5.4.3.3",2,0,0.511645941682974,7.7354000390901e-18,0.022644186925293,"M43","k__Isomerases.","p__Intramolecular transferases.","c__Transferring amino groups.","o__EC:5.4.3.3"
"EC:1.3.8.4","EC:1.3.8.4",10,202,0.00404558114607158,0,0.0225409954798374,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With a flavin as acceptor.","o__EC:1.3.8.4"
"EC:2.5.1.46","EC:2.5.1.46",11,676,0.0047532021365263,0,0.022536407891949,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.46"
"EC:2.7.1.92","EC:2.7.1.92",6,82,0.00641661080748588,0,0.0225123202015934,"M4","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.92"
"EC:4.2.1.6","EC:4.2.1.6",0,0,NA,0,0.0225016122726502,"M621","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.6"
"EC:5.3.1.4","EC:5.3.1.4",3,98,0.00766108749407153,0,0.0224245723967081,"M4","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.4"
"EC:3.7.1.22","EC:3.7.1.22",6,0,0.00638557101584125,0,0.0223682773275377,"M4","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.22"
"EC:1.3.1.85","EC:1.3.1.85",0,0,NA,0,0.0223514827679982,"M622","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.85"
"EC:6.4.1.3","EC:6.4.1.3",18,0,0.0556628683399452,0,0.022176076328286,"M8","k__Ligases.","p__Forming carbon-carbon bonds.","c__Forming carbon-carbon bonds.","o__EC:6.4.1.3"
"EC:3.6.3.20","EC:3.6.3.20",0,0,NA,0,0.0221479640256571,"M623","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.20"
"EC:3.5.4.28","EC:3.5.4.28",1,0,1,5.80155002931758e-18,0.0219562695958345,"M103","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.28"
"EC:3.5.4.31","EC:3.5.4.31",1,0,1,0,0.0219562695958345,"M103","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.31"
"EC:1.13.11.79","EC:1.13.11.79",0,0,NA,0,0.0219469647394941,"M624","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.79"
"EC:2.7.6.2","EC:2.7.6.2",0,0,NA,0,0.0217429546405689,"M625","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Diphosphotransferases.","o__EC:2.7.6.2"
"EC:3.6.1.63","EC:3.6.1.63",5,8,0.151597918191554,0,0.0217373869822889,"M12","k__Hydrolases.","p__Acting on acid anhydrides.","c__In phosphorus-containing anhydrides.","o__EC:3.6.1.63"
"EC:3.4.17.19","EC:3.4.17.19",0,0,NA,0,0.0216980264017023,"M626","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metallocarboxypeptidases.","o__EC:3.4.17.19"
"EC:3.1.3.37","EC:3.1.3.37",4,118,0.00321643204941088,0,0.0216875551681636,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.37"
"EC:4.3.1.1","EC:4.3.1.1",1,0,0.0475309733360133,0,0.0216317013592152,"M9","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.1"
"EC:2.4.1.245","EC:2.4.1.245",3,0,0.156744306817913,0,0.0215804954545956,"M17","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.245"
"EC:1.1.1.53","EC:1.1.1.53",1,0,0.00862102986404995,0,0.0215722256506349,"M5","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.53"
"EC:5.4.99.19","EC:5.4.99.19",1,0,1.07208463384151,0,0.0215137330733629,"M69","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.19"
"EC:4.1.1.39","EC:4.1.1.39",2,0,0.0983294737688049,0,0.0214643383280147,"M12","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.39"
"EC:3.5.3.8","EC:3.5.3.8",1,0,1.07208463384151,0,0.0213296792584616,"M69","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.8"
"EC:2.6.1.18","EC:2.6.1.18",2,1,0.544891972411015,0,0.0213104370667099,"M33","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.18"
"EC:2.3.1.37","EC:2.3.1.37",11,109,0.00349213963449918,0,0.021251161221689,"M2","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.37"
"EC:3.2.1.14","EC:3.2.1.14",0,0,NA,0,0.0212067071814183,"M627","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.14"
"EC:4.2.1.45","EC:4.2.1.45",1,0,1.05067272067651,0,0.0210125101555955,"M77","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.45"
"EC:6.5.1.1","EC:6.5.1.1",18,0,0.0556628579065382,3.09416001563604e-17,0.0209681008361192,"M8","k__Ligases.","p__Forming phosphoric ester bonds.","c__Forming phosphoric ester bonds.","o__EC:6.5.1.1"
"EC:2.1.1.266","EC:2.1.1.266",10,77,0.00344752373066243,0,0.0208477248842189,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.266"
"EC:2.7.1.50","EC:2.7.1.50",0,0,NA,0,0.0206595411293363,"M628","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.50"
"EC:1.1.1.125","EC:1.1.1.125",0,0,NA,0,0.0205138986698663,"M629","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.125"
"EC:6.3.3.2","EC:6.3.3.2",79,0,0.012834222214331,0.997221169540902,0.0204963788637386,"M1","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Cyclo-ligases.","o__EC:6.3.3.2"
"EC:4.1.3.30","EC:4.1.3.30",1,0,0.0113452737756885,0,0.0204956455531925,"M5","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.30"
"EC:3.1.4.16","EC:3.1.4.16",6,93.5,0.00818815850082666,0,0.0204922425535281,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric diester hydrolases.","o__EC:3.1.4.16"
"EC:3.1.3.6","EC:3.1.3.6",6,93.5,0.00818815850082666,0,0.0204922425535281,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.6"
"EC:3.4.11.21","EC:3.4.11.21",0,0,NA,0,0.0204509602739121,"M630","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.21"
"EC:3.5.3.9","EC:3.5.3.9",0,0,NA,0,0.0203625393377205,"M631","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.9"
"EC:4.2.1.80","EC:4.2.1.80",0,0,NA,0,0.0202886669503426,"M632","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.80"
"EC:1.14.19.2","EC:1.14.19.2",0,0,NA,0,0.0202180097833561,"M633","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.","o__EC:1.14.19.2"
"EC:1.1.1.336","EC:1.1.1.336",0,0,NA,0,0.0200088664735324,"M634","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.336"
"EC:1.1.1.103","EC:1.1.1.103",1,0,0.0113317635247179,0,0.0199613583748526,"M5","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.103"
"EC:4.2.1.151","EC:4.2.1.151",5,69,0.00367423836216696,7.7354000390901e-18,0.0199012041960452,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.151"
"EC:1.1.1.136","EC:1.1.1.136",5,9,0.00301254193540846,0,0.0198882974733345,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.136"
"EC:2.7.1.175","EC:2.7.1.175",0,0,NA,0,0.0198548465331153,"M635","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.175"
"EC:3.2.1.26","EC:3.2.1.26",0,0,NA,0,0.0197109936603273,"M636","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.26"
"EC:3.5.4.3","EC:3.5.4.3",12,216,0.0223300214355743,0,0.0196427171397974,"M5","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.3"
"EC:1.3.3.11","EC:1.3.3.11",0,0,NA,0,0.0196409726062467,"M637","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With oxygen as acceptor.","o__EC:1.3.3.11"
"EC:1.21.98.1","EC:1.21.98.1",5,0,0.00367596501242826,0,0.0196135764847833,"M2","k__Oxidoreductases.","p__Catalyzing the reaction X-H + Y-H = 'X-Y'.","c__With other, known acceptors.","o__EC:1.21.98.1"
"EC:2.5.1.120","EC:2.5.1.120",5,0,0.00367575667317572,7.7354000390901e-18,0.019606285154872,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.120"
"EC:3.5.1.105","EC:3.5.1.105",0,0,NA,0,0.0195808919171843,"M638","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.105"
"EC:3.8.1.3","EC:3.8.1.3",0,0,NA,0,0.0194966850995273,"M639","k__Hydrolases.","p__Acting on halide bonds.","c__In C-halide compounds.","o__EC:3.8.1.3"
"EC:2.1.1.151","EC:2.1.1.151",1,0,1.09773593263085,0,0.0194487862468173,"M63","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.151"
"EC:1.1.3.8","EC:1.1.3.8",0,0,NA,0,0.0193388895374862,"M640","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With oxygen as acceptor.","o__EC:1.1.3.8"
"EC:2.1.1.187","EC:2.1.1.187",0,0,NA,0,0.0193185128889628,"M641","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.187"
"EC:3.5.1.9","EC:3.5.1.9",0,0,NA,0,0.0190462409562506,"M642","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.9"
"EC:2.7.1.16","EC:2.7.1.16",0,0,NA,0,0.019014925769603,"M643","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.16"
"EC:1.7.3.3","EC:1.7.3.3",2,43,0.00444753585964095,0,0.0188814981260401,"M4","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With oxygen as acceptor.","o__EC:1.7.3.3"
"EC:3.5.1.54","EC:3.5.1.54",0,0,NA,0,0.0188502358882587,"M644","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.54"
"EC:3.2.2.4","EC:3.2.2.4",2,77,0.00309876879177073,0,0.0188491721635686,"M2","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.4"
"EC:4.2.1.79","EC:4.2.1.79",0,0,NA,0,0.0187940195259536,"M645","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.79"
"EC:3.1.2.12","EC:3.1.2.12",0,0,NA,0,0.0187794839261106,"M646","k__Hydrolases.","p__Acting on ester bonds.","c__Thiolester hydrolases.","o__EC:3.1.2.12"
"EC:5.1.3.25","EC:5.1.3.25",0,0,NA,0,0.0187423287451774,"M647","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.25"
"EC:3.4.15.6","EC:3.4.15.6",0,0,NA,0,0.0186666273909203,"M648","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Peptidyl-dipeptidases.","o__EC:3.4.15.6"
"EC:1.2.1.39","EC:1.2.1.39",0,0,NA,0,0.018611653930208,"M649","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.39"
"EC:3.5.2.9","EC:3.5.2.9",1,0,0.00262841450236406,0,0.0185984527372813,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amides.","o__EC:3.5.2.9"
"EC:1.14.13.1","EC:1.14.13.1",0,0,NA,0,0.0184359762281033,"M650","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.1"
"EC:3.7.1.20","EC:3.7.1.20",1,0,0.00275658381014167,0,0.0184267984948154,"M2","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.20"
"EC:2.4.1.288","EC:2.4.1.288",3,0,0.00734036007442033,0,0.0182490598600821,"M4","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.288"
"EC:4.1.1.18","EC:4.1.1.18",0,0,NA,0,0.0182153816374403,"M651","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.18"
"EC:5.4.99.17","EC:5.4.99.17",2,0,0.522795543821686,0,0.0182116063516616,"M44","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.17"
"EC:4.2.1.129","EC:4.2.1.129",2,0,0.522795543821686,0,0.0182116063516616,"M44","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.129"
"EC:3.4.19.3","EC:3.4.19.3",1,0,1.10854440221147,0,0.0181155686348029,"M54","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Omega peptidases.","o__EC:3.4.19.3"
"EC:1.1.1.57","EC:1.1.1.57",3,24,0.00752113425797124,0,0.0180995018618026,"M4","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.57"
"EC:1.1.1.79","EC:1.1.1.79",2,0,0.0895478373315693,0,0.0180704776357625,"M12","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.79"
"EC:1.14.13.40","EC:1.14.13.40",0,0,NA,0,0.0180622886731284,"M652","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.40"
"EC:1.3.1.43","EC:1.3.1.43",3,2,0.00281309433969499,0,0.0179956987950512,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.43"
"EC:6.2.1.30","EC:6.2.1.30",79,0,0.0128442080852246,0.996448836875804,0.0179650020116325,"M1","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.30"
"EC:6.3.4.18","EC:6.3.4.18",79,0,0.0128488464185858,0.996094841716584,0.0177913425208106,"M1","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.18"
"EC:2.3.1.79","EC:2.3.1.79",0,0,NA,0,0.0177698641749485,"M653","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.79"
"EC:2.7.1.29","EC:2.7.1.29",12,6,0.0169822566278739,0,0.0177249685067637,"M5","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.29"
"EC:1.4.3.21","EC:1.4.3.21",0,0,NA,0,0.0176170567600192,"M654","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With oxygen as acceptor.","o__EC:1.4.3.21"
"EC:3.5.4.40","EC:3.5.4.40",0,0,NA,0,0.0173854420226584,"M655","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.40"
"EC:4.1.1.28","EC:4.1.1.28",0,0,NA,0,0.0172924904300536,"M656","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.28"
"EC:1.14.11.33","EC:1.14.11.33",0,0,NA,0,0.0172117291721933,"M657","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors.","o__EC:1.14.11.33"
"EC:1.3.1.34","EC:1.3.1.34",0,0,NA,0,0.0169712220531743,"M658","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.34"
"EC:2.1.1.152","EC:2.1.1.152",0,0,NA,0,0.0169080378180392,"M659","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.152"
