SampleID	sample_simple	PLFA_ID	Remove.SH	Remove.SHMI	Index	Cornell_ID	State	Site	Cluster	Trt	Field_ID	Collection_Date	Plant_Stage	Latitude	Longitude	Upper	Lower	Current_Land_Use	Cover_Type	Cover_Crop	Crop_Rotation	System_Years	Notes	Start_Date	Cover_0_Planting	Cover_0_Harvest	Crop_1_Planting	Crop_1_Harvest	Cover_1_Planting	Cover_1_Harvest	Crop_2_Planting	Crop_2_Harvest	Cover_2_Planting	Cover_2_Harvest	Crop_3_Planting	Crop_3_Harvest	Cover_3_Planting	Cover_3_Harvest	Stop_Date	Cover_Roots	Crop_Roots	All_Roots	Current_Crop	Previous_Crop	Tillage_Type	Depth	Tillage_Start	Planter Type	Planter_Start	Removal_Type	Residue_Retained	Fertilizer_Type	N_Annual_Rate	P_Annual_Rate	K_Annual_Rate	Fertilizer_Applications_per_Year	Irrigation_Type	Annual_Rate	Irrigation_Applications_per_Year	Grazing_Type	Stocking_Rate	Animal_Type	Rest_Period	Yield_Type	Yield	Units	C Saturation Deficit	texture_class	sand	silt	clay	water_cap	water_capacity_rating	agg_stab	aggregate_stability_rating	SOM	organic_matter_rating	ace	ace_soil_protein_index_rating	resp	respiration_rating	activeC	active_carbon_rating	ph	ph_rating	p	p_rating	k	k_rating	mg	fe	mn	zn	minor_elements_rating	Overall	beta_glucosidase	PLFA	DNA	qPCR	root	rich	dist	ClimateZ	acidity	BSk	Cfa	Csa	Csb	Dfa	Dfb	Dfc	SH	SH_rating	SH_bin	SOM.pred	SOM.corr	SOM.resid	activeC.pred	activeC.corr	activeC.resid	resp.pred	resp.corr	resp.resid	qPCR.pred	qPCR.corr	qPCR.resid	agg_stab.pred	agg_stab.corr	agg_stab.resid	ace.pred	ace.corr	ace.resid	water_cap.pred	water_cap.corr	water_cap.resid	clay.bt	SOM.bt	activeC.bt	resp.bt	qPCR.bt	agg_stab.bt	ace.bt	water_cap.bt	root_bin	rich_bin	dist_bin	SHMI	SHMI_bin	SHMI2	SHMI2_rating	SHMI2_bin
NRCS18S-388	NRCS388	SHI-0388	No	No	388	QPP528	CA	CA3	CA3_2a.fert.full_irr	2a.fert.full_irr	IV-8	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Alfalfa | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	NA	NA	3/31/2015	2/27/2016	NA	NA	4/27/2016	8/28/2016	NA	NA	3/30/2017	0	62.46575342	62.46575342	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	27.94297606	clay loam	29.95427543	41.8920429	1.044465889	0.272788622	94.70882442	-1.593967543	4.888449265	-0.376386069	6.427140165	-2.255464591	8.702200335	-1.155802377	10.38469239	-0.962312434	7.479829566	1.100261326	88.25058609	4.904702249	100	183.7313376	100	1651.680229	0.7121112	6.266261281	0.433846563	100	52.08417222	104	-0.723229766	2081.967341	-1.322352082	62.46575342	1	1	Csa	-1.100261326	0	0	1	0	0	0	0	-0.50568841	8.116883117	very low	-0.042305528	2.684563306	-0.334080541	-0.333187175	329.7122493	-0.629125259	-0.737154171	0.313650996	-0.418648206	-0.478063093	679079288.1	-0.844288989	-0.986639818	9.052581464	-0.607327725	-1.188471632	2.691887459	-1.066992959	0.358251132	0.231447184	-0.08546251	28.15368167	2.632113963	286.8084302	0.222020362	472000000	3.540424395	1.822028611	0.265121496	-0.423108172	-0.736540295	-1.395507214	5	2	-0.627715734	22.20149254	low
NRCS18S-389	NRCS389	SHI-0389	No	No	389	QPP522	CA	CA3	CA3_1.fert.full_irr	1.fert.full_irr	V-1	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Tomato | Alfalfa	2	NA	3/31/2015	NA	NA	NA	NA	NA	NA	4/23/2015	8/20/2015	NA	NA	10/20/2015	3/30/2017	NA	NA	3/30/2017	0	88.49315068	88.49315068	Alfalfa	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	27.27926963	loam	33.65192439	40.71737172	0.739295883	0.189044774	93.18583472	-1.638464393	6.246036951	-0.537956928	26.60334617	-2.564854467	5.073245601	-0.903291874	12.19377101	-0.976820165	12.2664685	1.069580187	90.48344196	2.715348631	78.02976168	156.5526958	100	1565.488461	0.661117948	4.180878078	0.358020007	100	52.40819066	108	-0.752680653	3146.411005	-0.674042036	88.49315068	1	1	Csa	-1.069580187	0	0	1	0	0	0	0	-0.526871027	7.467532468	very low	-0.139209293	2.604647838	-0.398747635	-0.415305832	339.1724811	-0.561514333	-0.891749158	0.376944841	-0.011542716	-0.481882164	1115372705	-0.192159872	-1.006961856	8.862798584	-0.631502537	-1.072618484	2.316682092	-1.492235984	0.391921579	0.221369277	-0.202876805	25.63070388	2.437631452	285.0727626	0.250393571	773000000	3.380028426	1.667724998	0.2568354	0.353556143	-0.736540295	-1.395507214	6	2	-0.375680071	29.6641791	low
NRCS18S-390	NRCS390	SHI-0390	No	No	390	QPP521	CA	CA3	CA3_2a.fert.full_irr	2a.fert.full_irr	V-2	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Alfalfa | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	NA	NA	3/31/2015	2/27/2016	NA	NA	4/27/2016	8/28/2016	NA	NA	3/30/2017	0	62.46575342	62.46575342	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	28.51474985	clay loam	27.05821852	44.14376029	1.122402801	0.272196891	94.69894544	-2.099074182	4.139892027	-0.325827663	7.350903276	-2.255464591	8.702200335	-0.994957656	11.49102686	-0.650850553	10.72371183	1.149935552	83.96095841	4.000703043	100	176.2261727	100	1621.436032	0.637825114	6.323130869	0.43899963	100	52.10676382	90	-0.860246948	1785.443648	-1.478887548	62.46575342	1	1	Csa	-1.149935552	0	0	1	0	0	0	0	-0.47332098	9.902597403	very low	-0.01755742	2.716875981	-0.308270243	-0.312215014	372.3228858	-0.338635539	-0.697672388	0.331484429	-0.297285268	-0.477087746	602379523.3	-1.001799803	-0.981449804	5.683211902	-1.117624378	-1.218059195	2.721531521	-1.037405396	0.349652086	0.232150949	-0.077455195	28.7980212	2.694869425	326.7287842	0.239753617	4.19E+08	2.041116435	1.822028611	0.265062019	-0.423108172	-0.736540295	-1.395507214	5	2	-0.627715734	22.20149254	low
NRCS18S-391	NRCS391	SHI-0391	No	No	391	QPP537	CA	CA3	CA3_12.fert.full_irr	12.fert.full_irr	V-3	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Wheat | Tomato	2	NA	3/31/2015	NA	NA	11/15/2014	6/17/2015	NA	NA	NA	NA	NA	NA	4/27/2016	8/25/2016	11/14/2016	3/30/2017	3/30/2017	18.63013699	45.75342466	64.38356164	Wheat	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	28.97725116	clay loam	24.03728693	45.86931818	1.279086382	0.30215151	95.18356072	-1.552749206	4.971148597	-0.096369669	13.11767899	-1.885680222	9.900568632	-0.690725152	14.05457309	-0.539228941	12.23638322	0.723321615	100	9.032026382	100	214.0886693	100	1621.483828	0.636442164	6.688768563	0.702357597	100	54.94639132	106	-0.827746214	3843.755928	-0.271537364	64.38356164	1	1	Csa	-0.723321615	0	0	1	0	0	0	0	-0.232752173	28.40909091	low	0.032195926	2.948502209	-0.128565595	-0.270052792	383.3020494	-0.269176149	-0.61829861	0.366834345	-0.072426542	-0.475126918	1507292405	0.203589554	-0.97101585	9.257119031	-0.581733356	-1.277541732	3.21731111	-0.60813849	0.332364652	0.236346834	-0.030213143	30.09339489	2.991238938	342.3497923	0.276638789	1.05E+09	3.694507318	2.038286228	0.268089691	-0.423108172	-0.736540295	-1.395507214	5	2	-0.627715734	22.20149254	low
NRCS18S-392	NRCS392	SHI-0392	No	No	392	QPP535	CA	CA3	CA3_7.fert.full_irr	7.fert.full_irr	V-4	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Tomato | Corn	2	NA	3/31/2015	NA	NA	NA	NA	NA	NA	4/23/2015	8/20/2015	NA	NA	4/8/2016	9/16/2016	NA	NA	3/30/2017	0	38.35616438	38.35616438	Corn	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	29.12106512	clay loam	23.25316181	45.47937011	1.421097906	0.296361678	95.09234227	-1.403627867	5.306148453	-0.069503675	13.98710962	-1.885680222	9.900568632	-0.308248001	18.39169677	-0.352815467	15.28237497	0.20904728	100	10.00771791	100	249.6284465	100	1617.962422	0.534959109	5.320266812	0.589247175	100	55.79602407	137	-0.841959322	2015.125694	-1.316795073	38.35616438	1	1	Csa	-0.20904728	0	0	1	0	0	0	0	-0.210269911	30.51948052	low	0.077290304	2.924473739	-0.146793978	-0.231838697	407.8216988	-0.12097677	-0.546357498	0.420945773	0.238109497	-0.473349705	679515337.6	-0.843445368	-0.961558946	10.44100665	-0.44206892	-1.331454246	3.28962271	-0.554225976	0.316696036	0.237233777	-0.020334358	31.26746808	3.027191201	370.1204734	0.329838557	474000000	4.298517972	2.038286228	0.267501798	-1.199772487	-0.736540295	-1.395507214	4	1	-0.879751396	13.61940299	very low
NRCS18S-393	NRCS393	SHI-0393	No	No	393	QPP536	CA	CA3	CA3_7.fert.full_irr	7.fert.full_irr	V-5	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Tomato | Corn	2	NA	3/31/2015	NA	NA	NA	NA	NA	NA	4/23/2015	8/20/2015	NA	NA	4/8/2016	9/16/2016	NA	NA	3/30/2017	0	38.35616438	38.35616438	Corn	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	29.42515206	clay loam	22.02754481	45.75520214	1.535980362	0.295594526	95.08016815	-0.959860142	6.742926289	-0.12995892	12.09247697	-1.907030319	9.821988725	-0.746407376	13.53362805	-0.600596308	11.37848821	0.317161771	100	14.02309345	100	223.3622232	100	1655.301354	0.473749647	4.395032273	0.581763182	100	54.86496764	118	-0.889887304	2285.099822	-1.152791219	38.35616438	1	1	Csa	-0.317161771	0	0	1	0	0	0	0	-0.279134502	24.35064935	low	0.113770109	2.79872254	-0.24372903	-0.200924803	362.9350708	-0.399671505	-0.488159604	0.337402654	-0.258247772	-0.471912	768988970.3	-0.680879218	-0.953908635	14.96085069	-0.005951507	-1.375067622	3.320238606	-0.531962696	0.304020663	0.238307354	-0.008426137	32.21725305	2.946661264	333.6714545	0.269545487	537000000	6.590928528	2.024715694	0.267423999	-1.199772487	-0.736540295	-1.395507214	4	1	-0.879751396	13.61940299	very low
NRCS18S-394	NRCS394	SHI-0394	No	No	394	QPP531	CA	CA3	CA3_10.sup_irr	10.sup_irr	V-6	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Wheat | Fallow	2	NA	3/31/2015	NA	NA	11/15/2014	6/17/2015	NA	NA	NA	NA	NA	NA	NA	NA	11/14/2016	3/30/2017	3/30/2017	18.63013699	29.31506849	47.94520548	Wheat	NA	Conventional Till	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	30.41171006	silty clay loam	17.12264025	50.2608535	1.584272542	0.336606689	95.7024538	-1.35333905	5.433114344	-0.073659227	13.84970217	-2.10937755	9.137033217	-1.155802377	10.38469239	-0.118145109	20.22886711	0.34784291	100	4.823182823	100	259.9306571	100	1692.953216	0.590927998	6.512370159	0.421609964	100	55.4735863	95	-0.593179943	2450.370326	-0.983125538	47.94520548	0.5	1	Csa	-0.34784291	0	0	1	0	0	0	0	-0.230610974	29.05844156	low	0.129104821	2.851449931	-0.202764048	-0.187929788	441.7061404	0.069784679	-0.46369544	0.276460845	-0.692106937	-0.471307644	874555393.9	-0.511817894	-0.950692737	10.796695	-0.402646313	-1.393401014	3.080022185	-0.715976536	0.298692422	0.24253158	0.037914267	32.61650624	3.021612903	408.3051599	0.222020362	611000000	4.519537097	1.902908534	0.271615051	-1.199772487	-1.697089196	-1.395507214	3	1	-1.076868141	5.223880597	very low
NRCS18S-395	NRCS395	SHI-0395	No	No	395	QPP532	CA	CA3	CA3_3.org.full_irr	3.org.full_irr	V-7	42824	NA	38.547512	-121.80519	0	15	cropland.annual	cover crop	"Vetch + Oats + Beans, Fava | Vetch + Oats + Beans, Fava"	Corn | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	11/9/2014	2/25/2015	4/12/2015	9/24/2015	11/12/2015	2/29/2016	4/27/2016	8/25/2016	11/20/2016	3/30/2017	3/30/2017	47.53424658	39.04109589	86.57534247	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Organic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	29.79987855	silty clay loam	17.96202532	48.83889528	1.654738424	0.533043786	97.93386221	-0.552820869	8.971871995	0.448178916	40.0254118	-0.558336411	19.1605926	1.417779815	62.26380118	0.61161575	45.83887351	0.884032345	100	579.1029323	0	444.9062408	100	1581.740081	0.634926926	12.13675749	2.042441111	100	57.41944133	172	0.916707275	5052.18424	-0.296811808	86.57534247	3	1	Csa	-0.884032345	0	0	1	0	0	0	0	0.537478031	89.28571429	very high	0.151480576	3.543978863	0.29669834	-0.168968017	594.692086	0.780583767	-0.42799838	0.824635615	1.845778195	-0.470425794	1473302497	0.173613986	-0.946000237	20.39325978	0.393179368	-1.420152313	6.760343904	0.861815903	0.290917681	0.262056997	0.242126105	33.1990794	3.772579536	554.1012355	0.693724964	1.03E+09	9.492705789	3.284019107	0.292617997	0.353556143	1.184557507	-1.395507214	8	3	0.018553417	51.67910448	medium
NRCS18S-396	NRCS396	SHI-0396	No	No	396	QPP529	CA	CA3	CA3_10.fert.rain	10.fert.rain	V-8	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Wheat | Fallow	2	NA	3/31/2015	NA	NA	11/15/2014	6/17/2015	NA	NA	NA	NA	NA	NA	NA	NA	11/14/2016	3/30/2017	3/30/2017	18.63013699	29.31506849	47.94520548	Wheat	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	30.19021069	silty clay loam	17.7375	49.9875	1.542965218	0.395224338	96.49349295	-1.329095235	5.497091483	0.043184268	18.13780739	-1.198160262	13.32437602	-0.390031909	17.34207173	-0.028411851	22.50137561	0.388751096	100	4.085237909	100	278.567063	100	1719.516352	2.051182245	9.352209947	0.498258761	100	57.32962152	119	0.443142504	2802.756479	-1.083667967	47.94520548	0.5	1	Csa	-0.388751096	0	0	1	0	0	0	0	-0.008223186	51.46103896	medium	0.115988082	3.022760667	-0.072803815	-0.199045238	460.7428169	0.170633387	-0.48462117	0.395141934	0.094589262	-0.471824588	810463331.2	-0.611843379	-0.953443496	11.04592277	-0.37565174	-1.377719317	4.60052333	0.179559055	0.30325	0.247554224	0.091974338	32.275	3.180886743	423.926168	0.317779943	566000000	4.629361582	2.566436592	0.277719498	-1.199772487	-1.697089196	-1.395507214	3	1	-1.076868141	5.223880597	very low
NRCS18S-397	NRCS397	SHI-0397	No	No	397	QPP523	CA	CA3	CA3_4.no_fert.sup_irr	4.no_fert.sup_irr	VI-1	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Fallow | Wheat	2	NA	3/31/2015	NA	NA	NA	NA	NA	NA	11/22/2015	6/20/2016	NA	NA	NA	NA	NA	NA	3/30/2017	0	28.90410959	28.90410959	Wheat	NA	Conventional Till	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	28.74781414	clay loam	26.00084238	45.4099219	1.097148887	0.089479528	91.04266713	-2.414645229	3.851168885	-0.341051072	7.061213798	-2.097627816	9.174047784	-1.155802377	10.38469239	-0.676379561	10.40670514	0.869422278	100	6.264149321	100	256.8169734	100	1472.589824	0.667893857	7.834060526	0.388974922	100	53.19204951	100	-0.824410318	2406.450134	-1.079032228	28.90410959	0.5	1	Csa	-0.869422278	0	0	1	0	0	0	0	-0.491527456	9.415584416	very low	-0.025576555	2.707832767	-0.315474517	-0.319010627	369.4160007	-0.357368933	-0.710465678	0.309841802	-0.445336699	-0.477403787	816787252.1	-0.60162844	-0.983131525	4.179823918	-1.431513704	-1.208471931	2.878170484	-0.889155885	0.352438437	0.216383258	-0.262958908	28.58923573	2.675877517	323.2574491	0.222020362	568000000	1.403734248	1.909660205	0.247320162	-1.199772487	-1.697089196	-1.395507214	3	1	-1.076868141	5.223880597	very low
NRCS18S-398	NRCS398	SHI-0398	No	No	398	QPP524	CA	CA3	CA3_10.rain	10.rain	VI-2	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Wheat | Fallow	2	NA	3/31/2015	NA	NA	11/15/2014	6/17/2015	NA	NA	NA	NA	NA	NA	NA	NA	11/14/2016	3/30/2017	3/30/2017	18.63013699	29.31506849	47.94520548	Wheat	NA	Conventional Till	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	28.61850889	clay loam	26.35662432	45.05558076	1.096974612	0.243618613	94.20699149	-2.317346276	3.929235554	-0.266244475	8.586490526	-2.314953348	8.537700486	-1.223244799	9.964509385	-0.551377007	12.06127059	0.911791471	96.941289	5.09370385	100	243.3931457	100	1540.093513	0.510328267	5.112649407	0.362369122	100	53.4227487	78	-0.774388516	2147.670654	-0.95335205	47.94520548	0.5	1	Csa	-0.911791471	0	0	1	0	0	0	0	-0.448491582	11.68831169	very low	-0.025631894	2.802712526	-0.240612581	-0.319057523	389.2587071	-0.232319483	-0.710553964	0.300404612	-0.512690835	-0.477405968	898755070	-0.475946082	-0.98314313	4.606043099	-1.334203146	-1.20840577	2.653050008	-1.106547578	0.352457665	0.229404799	-0.108839052	28.58779492	2.77	340.6141248	0.214927059	6.25E+08	1.579805661	1.790644845	0.262205339	-1.199772487	-1.697089196	-1.395507214	3	1	-1.076868141	5.223880597	very low
NRCS18S-399	NRCS399	SHI-0399	No	No	399	QPP526	CA	CA3	CA3_3.fert.full_irr	3.fert.full_irr	VI-3	42824	NA	38.547512	-121.80519	0	15	cropland.annual	cover crop	"Vetch + Oats + Beans, Fava | Vetch + Oats + Beans, Fava"	Corn | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	11/9/2014	2/25/2015	4/12/2015	9/24/2015	11/12/2015	2/29/2016	4/27/2016	8/27/2016	11/20/2016	3/30/2017	3/30/2017	47.53424658	39.31506849	86.84931507	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	29.31377303	clay loam	21.53923668	46.07003401	1.556963405	0.244285975	94.21881258	-1.105278356	6.184647455	0.139152686	22.3459725	-1.074371287	14.19030477	0.138562823	25.55899976	0.029591684	24.09346754	0.701406516	100	21.94812557	92.82999095	290.8093845	100	1582.338696	0.551243148	7.892333089	0.671851903	100	57.94221956	206	0.008911406	3475.36892	-0.425393034	86.84931507	3	1	Csa	-0.701406516	0	0	1	0	0	0	0	0.114621689	64.12337662	high	0.12043307	3.14712031	0.018719615	-0.195278445	471.3178493	0.224870129	-0.477529878	0.49593674	0.616092702	-0.471649407	1337229429	0.046256372	-0.952511321	13.28925243	-0.152767035	-1.383033515	4.916786982	0.308662228	0.301705532	0.233921274	-0.057419558	32.39072931	3.315495294	434.3401734	0.40289957	934000000	5.750331121	2.684574774	0.262271696	0.353556143	1.184557507	-1.395507214	8	3	0.018553417	51.67910448	medium
NRCS18S-400	NRCS400	SHI-0400	No	No	400	QPP538	CA	CA3	CA3_3.org.full_irr	3.org.full_irr	VI-4	42824	NA	38.547512	-121.80519	0	15	cropland.annual	cover crop	"Vetch + Oats + Beans, Fava | Vetch + Oats + Beans, Fava"	Corn | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	11/9/2014	2/25/2015	4/12/2015	9/24/2015	11/12/2015	2/29/2016	4/27/2016	8/30/2016	11/20/2016	3/30/2017	3/30/2017	47.53424658	39.7260274	87.26027397	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Organic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	29.43520412	clay loam	20.48702301	46.5210739	1.629679149	0.284956161	94.90922203	-0.665966678	8.232742029	0.258081693	28.4378514	-0.572505502	18.98650123	0.126573338	25.33148399	0.384001991	36.08582686	0.340537877	100	211.5290379	0	330.9524117	100	1524.033171	0.52034109	6.548408516	1.187726513	100	51.19836275	208	0.863412306	3307.208332	-0.596469191	87.26027397	3	1	Csa	-0.340537877	0	0	1	0	0	0	0	0.325037401	79.70779221	high	0.143523247	3.280670733	0.114558446	-0.175711256	542.1980571	0.559713246	-0.440693069	0.485647614	0.567266407	-0.4707394	1173200354	-0.12572979	-0.947668997	18.73564358	0.281702319	-1.410638941	6.660217115	0.838133438	0.293682556	0.238280224	-0.008726396	32.99190309	3.487105263	503.766876	0.40077158	8.20E+08	8.597879204	3.264818471	0.266347463	0.353556143	1.184557507	-1.395507214	8	3	0.018553417	51.67910448	medium
NRCS18S-401	NRCS401	SHI-0401	No	No	401	QPP540	CA	CA3	CA3_8.org.full_irr	8.org.full_irr	VI-5	42824	NA	38.547512	-121.80519	0	15	cropland.annual	cover crop	"Vetch + Oats + Beans, Fava | Vetch + Oats + Beans, Fava"	Tomato | Corn	2	NA	3/31/2015	NA	NA	NA	NA	11/9/2014	2/25/2015	4/23/2015	8/20/2015	11/12/2015	2/29/2016	4/8/2016	9/16/2016	11/20/2016	3/30/2017	3/30/2017	47.53424658	38.35616438	85.89041096	Corn	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Organic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	29.06431431	clay loam	21.56239088	46.15237773	1.544202769	0.15231976	92.43757137	-0.119812393	13.05786569	0.425120678	38.51488827	-0.268413271	23.37059935	1.229087758	55.55960731	0.596595443	45.150871	0.455957401	100	343.5822342	0	424.2661995	100	1503.696788	0.521327006	9.411899591	1.811012607	100	56.8091403	267	0.507523841	5202.544475	0.078075021	85.89041096	3	1	Csa	-0.455957401	0	0	1	0	0	0	0	0.603517908	91.72077922	very high	0.116381055	3.561829021	0.308739623	-0.198712223	598.3669898	0.795307666	-0.483994244	0.781954828	1.713082002	-0.4718091	1961699080	0.549884122	-0.953361084	28.15930651	0.833548691	-1.378189134	7.969958697	1.109775863	0.303113457	0.225784356	-0.150793697	32.28523139	3.737213115	550.6299003	0.641943857	1.37E+09	13.65046098	3.719910936	0.253283788	0.353556143	1.184557507	-1.395507214	8	3	0.018553417	51.67910448	medium
NRCS18S-402	NRCS402	SHI-0402	No	No	402	QPP542	CA	CA3	CA3_12.fert.full_irr	12.fert.full_irr	VI-6	42824	NA	38.547512	-121.80519	0	15	cropland.annual	None	None | None	Wheat | Tomato	2	NA	3/31/2015	NA	NA	11/15/2014	6/17/2015	NA	NA	NA	NA	NA	NA	4/27/2016	8/25/2016	11/14/2016	3/30/2017	3/30/2017	18.63013699	45.75342466	64.38356164	Wheat	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	30.59132959	silty clay loam	16.65917897	50.56724236	1.603271439	0.345515967	95.83003742	-1.312084476	5.543098931	-0.18098555	10.66126493	-2.046797722	9.337915933	-1.349610671	9.239728006	-0.455878637	13.51215984	0.63420021	100	6.754570546	100	226.4368935	100	1691.283098	0.667444749	6.114254077	0.524566668	100	54.41242051	106	-0.732288753	3807.61638	-0.335658891	64.38356164	1	1	Csa	-0.63420021	0	0	1	0	0	0	0	-0.315017338	21.1038961	low	0.135137736	2.707019307	-0.316123286	-0.182817346	382.6794801	-0.273061291	-0.454070856	0.25131168	-0.895539815	-0.471069881	1431091962	0.13541099	-0.949427553	11.16756476	-0.362656923	-1.400613656	3.167786249	-0.646184066	0.296596209	0.243545755	0.048919758	32.77357867	2.879729009	354.4994653	0.202159115	1.00E+09	4.707716155	1.939310719	0.272534143	-0.423108172	-0.736540295	-1.395507214	5	2	-0.627715734	22.20149254	low
NRCS18S-403	NRCS403	SHI-0403	No	No	403	QPP543	CA	CA3	CA3_3.fert.full_irr	3.fert.full_irr	VI-7	42824	NA	38.547512	-121.80519	0	15	cropland.annual	cover crop	"Vetch + Oats + Beans, Fava | Vetch + Oats + Beans, Fava"	Corn | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	11/9/2014	2/25/2015	4/12/2015	9/24/2015	11/12/2015	2/29/2016	4/27/2016	8/28/2016	11/20/2016	3/30/2017	3/30/2017	47.53424658	39.45205479	86.98630137	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Synthetic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	30.56538242	silty clay loam	15.15246466	50.33574844	1.813518639	0.277136354	94.78103101	-0.183747363	12.2990682	0.246391551	27.79679059	-1.325894256	12.52745866	0.717071205	39.20564861	0.14153923	27.45334039	0.477872501	100	18.99427665	100	287.8660753	100	1782.265504	0.527263682	8.181176383	0.696852584	100	61.40633375	240	0.664328878	1646.5189	-1.593525739	86.98630137	3	1	Csa	-0.477872501	0	0	1	0	0	0	0	0.174296324	69.64285714	high	0.201899688	3.182697757	0.044491863	-0.12624161	479.856252	0.26778084	-0.347562476	0.599556192	1.064633681	-0.468438728	548440209.6	-1.125087011	-0.935426664	26.55729392	0.751679301	-1.480430806	4.542957973	0.15453655	0.273398918	0.239408967	0.003737436	34.5117869	3.47	455.1681842	0.517811067	3.84E+08	12.9568524	2.452950472	0.265558912	0.353556143	1.184557507	-1.395507214	8	3	0.018553417	51.67910448	medium
NRCS18S-404	NRCS404	SHI-0404	No	No	404	QPP545	CA	CA3	CA3_3.org.full_irr	3.org.full_irr	VI-8	42824	NA	38.547512	-121.80519	0	15	cropland.annual	cover crop	"Vetch + Oats + Beans, Fava | Vetch + Oats + Beans, Fava"	Corn | Tomato	2	NA	3/31/2015	NA	NA	NA	NA	11/9/2014	2/25/2015	4/12/2015	9/24/2015	11/12/2015	2/29/2016	4/27/2016	8/30/2016	11/20/2016	3/30/2017	3/30/2017	47.53424658	39.7260274	87.26027397	Tomato	NA	Conventional Till	NA	NA	NA	NA	NA	NA	Organic	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	NA	NA	NA	NA	30.3678923	silty clay loam	14.9800995	50.72469335	1.787321958	0.237292758	94.09414548	-0.290842643	11.16293753	0.512875173	44.38508283	-0.787167579	16.6389629	0.733097205	39.66063929	0.299487208	32.86377429	0.768612821	100	261.2622617	0	358.5574462	100	1599.200447	0.442172361	6.647573062	1.210803621	100	53.88055423	192	0.497908913	10602.5968	0.753249274	87.26027397	3	1	Csa	-0.768612821	0	0	1	0	0	0	0	0.451173177	85.71428571	very high	0.193581187	3.577520419	0.319293986	-0.133290914	514.153361	0.432778122	-0.360833359	0.606926373	1.093930564	-0.468766568	3271462020	1.222015843	-0.937171167	24.60627703	0.646328524	-1.470485634	6.059908481	0.683318056	0.276289287	0.235561023	-0.038996529	34.29520715	3.872908277	486.2644228	0.521357718	2.29E+09	11.85973874	2.99440708	0.261577181	0.353556143	1.184557507	-1.395507214	8	3	0.018553417	51.67910448	medium
